Fecha;HORA;PAB01_PTR_I02_PV
08/04/2023;3:50:00;5.38982
08/04/2023;4:00:00;5.395
08/04/2023;4:10:00;5.39485
08/04/2023;4:20:00;5.38036
08/04/2023;4:30:00;5.36807
08/04/2023;4:40:00;5.35374
08/04/2023;4:50:00;5.31797
08/04/2023;5:00:00;5.29745
08/04/2023;5:10:00;5.29595
08/04/2023;5:20:00;5.31468
08/04/2023;5:30:00;5.32282
08/04/2023;5:40:00;5.31122
08/04/2023;5:50:00;5.32476
08/04/2023;6:00:00;5.33358
08/04/2023;6:10:00;5.3444
08/04/2023;6:20:00;5.3738
08/04/2023;6:30:00;5.39333
08/04/2023;6:40:00;5.41375
08/04/2023;6:50:00;5.44001
08/04/2023;7:00:00;5.45502
08/04/2023;7:10:00;5.45465
08/04/2023;7:20:00;5.44768
08/04/2023;7:30:00;5.44601
08/04/2023;7:40:00;5.44041
08/04/2023;7:50:00;5.41532
08/04/2023;8:00:00;5.39984
08/04/2023;8:10:00;5.38967
08/04/2023;8:20:00;5.37865
08/04/2023;8:30:00;5.36679
08/04/2023;8:40:00;5.36997
08/04/2023;8:50:00;5.40787
08/04/2023;9:00:00;5.4285
08/04/2023;9:10:00;5.438
08/04/2023;9:20:00;5.44205
08/04/2023;9:30:00;5.44342
08/04/2023;9:40:00;5.44274
08/04/2023;9:50:00;5.42925
08/04/2023;10:00:00;5.41983
08/04/2023;10:10:00;5.41262
08/04/2023;10:20:00;5.39893
08/04/2023;10:30:00;5.39863
08/04/2023;10:40:00;5.40322
08/04/2023;10:50:00;5.42138
08/04/2023;11:00:00;5.43004
08/04/2023;11:10:00;5.42413
08/04/2023;11:20:00;5.3926
08/04/2023;11:30:00;5.37969
08/04/2023;11:40:00;5.37507
08/04/2023;11:50:00;5.40295
08/04/2023;12:00:00;5.4318
08/04/2023;12:10:00;5.43745
08/04/2023;12:20:00;5.42642
08/04/2023;12:30:00;5.42192
08/04/2023;12:40:00;5.41765
08/04/2023;12:50:00;5.42962
08/04/2023;13:00:00;4.94997
08/04/2023;13:10:00;4.32157
08/04/2023;13:20:00;4.05744
08/04/2023;13:30:00;3.93476
08/04/2023;13:40:00;3.87588
08/04/2023;13:50:00;3.84386
08/04/2023;14:00:00;3.81255
08/04/2023;14:10:00;3.78721
08/04/2023;14:20:00;3.77684
08/04/2023;14:30:00;3.75774
08/04/2023;14:40:00;3.74637
08/04/2023;14:50:00;3.74074
08/04/2023;15:00:00;3.73747
08/04/2023;15:10:00;3.73364
08/04/2023;15:20:00;3.73072
08/04/2023;15:30:00;3.7145
08/04/2023;15:40:00;3.70282
08/04/2023;15:50:00;3.70487
08/04/2023;16:00:00;3.70529
08/04/2023;16:10:00;3.70623
08/04/2023;16:20:00;3.70342
08/04/2023;16:30:00;3.69803
08/04/2023;16:40:00;3.68914
08/04/2023;16:50:00;3.68448
08/04/2023;17:00:00;3.6925
08/04/2023;17:10:00;3.69727
08/04/2023;17:20:00;3.70283
08/04/2023;17:30:00;3.70888
08/04/2023;17:40:00;3.70886
08/04/2023;17:50:00;3.70456
08/04/2023;18:00:00;3.69359
08/04/2023;18:10:00;3.68564
08/04/2023;18:20:00;3.68347
08/04/2023;18:30:00;3.68242
08/04/2023;18:40:00;3.67932
08/04/2023;18:50:00;3.66473
08/04/2023;19:00:00;3.62509
08/04/2023;19:10:00;3.59917
08/04/2023;19:20:00;3.61938
08/04/2023;19:30:00;3.65475
08/04/2023;19:40:00;3.6696
08/04/2023;19:50:00;3.70447
08/04/2023;20:00:00;3.77925
08/04/2023;20:10:00;3.83987
08/04/2023;20:20:00;3.84203
08/04/2023;20:30:00;3.80616
08/04/2023;20:40:00;3.79069
08/04/2023;20:50:00;3.73339
08/04/2023;21:00:00;3.62162
08/04/2023;21:10:00;3.56055
08/04/2023;21:20:00;3.52679
08/04/2023;21:30:00;3.50224
08/04/2023;21:40:00;3.46576
08/04/2023;21:50:00;2.12672
08/04/2023;22:00:00;1.42342
08/04/2023;22:10:00;1.69775
08/04/2023;22:20:00;1.57327
08/04/2023;22:30:00;1.57367
08/04/2023;22:40:00;1.68067
08/04/2023;22:50:00;2.1167
08/04/2023;23:00:00;3.22443
08/04/2023;23:10:00;4.83376
08/04/2023;23:20:00;5.45943
08/04/2023;23:30:00;5.56658
08/04/2023;23:40:00;5.59138
08/04/2023;23:50:00;5.5915
09/04/2023;0:00:00;5.58796
09/04/2023;0:10:00;5.58652
09/04/2023;0:20:00;5.58604
09/04/2023;0:30:00;5.5872
09/04/2023;0:40:00;5.58888
09/04/2023;0:50:00;5.59026
09/04/2023;1:00:00;5.5884
09/04/2023;1:10:00;5.59164
09/04/2023;1:20:00;5.61226
09/04/2023;1:30:00;5.62158
09/04/2023;1:40:00;5.61507
09/04/2023;1:50:00;5.57594
09/04/2023;2:00:00;5.567
09/04/2023;2:10:00;5.55854
09/04/2023;2:20:00;5.5798
09/04/2023;2:30:00;5.59517
09/04/2023;2:40:00;5.59034
09/04/2023;2:50:00;5.58373
09/04/2023;3:00:00;5.59342
09/04/2023;3:10:00;5.60172
09/04/2023;3:20:00;5.57844
09/04/2023;3:30:00;5.56005
09/04/2023;3:40:00;5.5505
09/04/2023;3:50:00;5.55652
09/04/2023;4:00:00;5.55906
09/04/2023;4:10:00;5.564
09/04/2023;4:20:00;5.56058
09/04/2023;4:30:00;5.53786
09/04/2023;4:40:00;4.14331
09/04/2023;4:50:00;1.3241
09/04/2023;5:00:00;1.54908
09/04/2023;5:10:00;1.68151
09/04/2023;5:20:00;1.44425
09/04/2023;5:30:00;1.6638
09/04/2023;5:40:00;1.52417
09/04/2023;5:50:00;1.58924
09/04/2023;6:00:00;1.57825
09/04/2023;6:10:00;1.54265
09/04/2023;6:20:00;1.59334
09/04/2023;6:30:00;1.537
09/04/2023;6:40:00;1.56194
09/04/2023;6:50:00;1.55241
09/04/2023;7:00:00;1.54006
09/04/2023;7:10:00;1.54916
09/04/2023;7:20:00;1.53106
09/04/2023;7:30:00;1.53471
09/04/2023;7:40:00;1.55507
09/04/2023;7:50:00;2.72984
09/04/2023;8:00:00;3.18617
09/04/2023;8:10:00;3.30881
09/04/2023;8:20:00;3.36106
09/04/2023;8:30:00;3.38769
09/04/2023;8:40:00;3.39857
09/04/2023;8:50:00;3.38656
09/04/2023;9:00:00;3.37645
09/04/2023;9:10:00;3.38379
09/04/2023;9:20:00;3.41007
09/04/2023;9:30:00;3.42003
09/04/2023;9:40:00;3.42959
09/04/2023;9:50:00;3.47398
09/04/2023;10:00:00;3.50336
09/04/2023;10:10:00;3.51456
09/04/2023;10:20:00;3.52575
09/04/2023;10:30:00;3.53989
09/04/2023;10:40:00;3.52769
09/04/2023;10:50:00;3.4703
09/04/2023;11:00:00;3.45356
09/04/2023;11:10:00;3.44267
09/04/2023;11:20:00;3.42832
09/04/2023;11:30:00;3.43413
09/04/2023;11:40:00;3.44578
09/04/2023;11:50:00;3.41977
09/04/2023;12:00:00;3.3883
09/04/2023;12:10:00;3.36595
09/04/2023;12:20:00;3.35604
09/04/2023;12:30:00;3.35116
09/04/2023;12:40:00;3.35282
09/04/2023;12:50:00;3.40208
09/04/2023;13:00:00;3.51035
09/04/2023;13:10:00;3.60065
09/04/2023;13:20:00;3.65479
09/04/2023;13:30:00;3.69277
09/04/2023;13:40:00;3.68128
09/04/2023;13:50:00;3.65524
09/04/2023;14:00:00;3.60588
09/04/2023;14:10:00;3.58434
09/04/2023;14:20:00;3.56841
09/04/2023;14:30:00;3.55139
09/04/2023;14:40:00;3.5422
09/04/2023;14:50:00;3.54469
09/04/2023;15:00:00;3.56302
09/04/2023;15:10:00;3.1228
09/04/2023;15:20:00;1.53433
09/04/2023;15:30:00;1.46164
09/04/2023;15:40:00;1.70184
09/04/2023;15:50:00;1.43762
09/04/2023;16:00:00;1.64458
09/04/2023;16:10:00;1.53771
09/04/2023;16:20:00;1.54666
09/04/2023;16:30:00;1.61072
09/04/2023;16:40:00;1.50979
09/04/2023;16:50:00;1.60708
09/04/2023;17:00:00;1.54095
09/04/2023;17:10:00;1.56184
09/04/2023;17:20:00;1.58234
09/04/2023;17:30:00;1.53301
09/04/2023;17:40:00;1.59008
09/04/2023;17:50:00;1.54458
09/04/2023;18:00:00;1.56505
09/04/2023;18:10:00;1.56895
09/04/2023;18:20:00;1.54383
09/04/2023;18:30:00;1.57762
09/04/2023;18:40:00;1.54654
09/04/2023;18:50:00;1.56341
09/04/2023;19:00:00;1.56247
09/04/2023;19:10:00;1.54954
09/04/2023;19:20:00;1.56824
09/04/2023;19:30:00;1.54846
09/04/2023;19:40:00;1.56151
09/04/2023;19:50:00;1.55025
09/04/2023;20:00:00;1.53926
09/04/2023;20:10:00;1.5423
09/04/2023;20:20:00;1.49868
09/04/2023;20:30:00;1.50345
09/04/2023;20:40:00;2.2439
09/04/2023;20:50:00;3.24696
09/04/2023;21:00:00;4.56489
09/04/2023;21:10:00;5.36426
09/04/2023;21:20:00;5.66143
09/04/2023;21:30:00;5.76661
09/04/2023;21:40:00;5.80693
09/04/2023;21:50:00;5.78662
09/04/2023;22:00:00;5.73985
09/04/2023;22:10:00;5.72198
09/04/2023;22:20:00;5.70162
09/04/2023;22:30:00;5.69037
09/04/2023;22:40:00;5.69249
09/04/2023;22:50:00;5.67364
09/04/2023;23:00:00;5.64854
09/04/2023;23:10:00;5.63943
09/04/2023;23:20:00;5.63809
09/04/2023;23:30:00;5.64601
09/04/2023;23:40:00;5.65921
09/04/2023;23:50:00;5.70067
10/04/2023;0:00:00;5.75494
10/04/2023;0:10:00;5.77846
10/04/2023;0:20:00;5.7873
10/04/2023;0:30:00;5.79195
10/04/2023;0:40:00;5.7967
10/04/2023;0:50:00;5.80402
10/04/2023;1:00:00;5.82317
10/04/2023;1:10:00;5.83368
10/04/2023;1:20:00;5.84552
10/04/2023;1:30:00;5.85725
10/04/2023;1:40:00;5.85627
10/04/2023;1:50:00;5.85456
10/04/2023;2:00:00;5.83771
10/04/2023;2:10:00;5.82792
10/04/2023;2:20:00;5.83034
10/04/2023;2:30:00;5.83205
10/04/2023;2:40:00;5.82976
10/04/2023;2:50:00;5.82418
10/04/2023;3:00:00;5.82509
10/04/2023;3:10:00;5.82621
10/04/2023;3:20:00;5.82683
10/04/2023;3:30:00;5.83192
10/04/2023;3:40:00;5.83217
10/04/2023;3:50:00;5.8322
10/04/2023;4:00:00;5.82934
10/04/2023;4:10:00;5.82054
10/04/2023;4:20:00;5.82874
10/04/2023;4:30:00;5.82342
10/04/2023;4:40:00;5.8081
10/04/2023;4:50:00;5.76967
10/04/2023;5:00:00;5.74084
10/04/2023;5:10:00;5.73218
10/04/2023;5:20:00;5.75173
10/04/2023;5:30:00;5.75873
10/04/2023;5:40:00;5.75677
10/04/2023;5:50:00;5.75584
10/04/2023;6:00:00;5.7514
10/04/2023;6:10:00;5.75148
10/04/2023;6:20:00;5.76855
10/04/2023;6:30:00;5.77233
10/04/2023;6:40:00;5.78304
10/04/2023;6:50:00;5.81795
10/04/2023;7:00:00;5.84918
10/04/2023;7:10:00;5.86195
10/04/2023;7:20:00;5.85763
10/04/2023;7:30:00;5.85659
10/04/2023;7:40:00;5.85587
10/04/2023;7:50:00;5.85071
10/04/2023;8:00:00;5.84448
10/04/2023;8:10:00;5.83306
10/04/2023;8:20:00;5.82004
10/04/2023;8:30:00;5.81469
10/04/2023;8:40:00;5.81759
10/04/2023;8:50:00;5.85088
10/04/2023;9:00:00;5.87139
10/04/2023;9:10:00;5.87411
10/04/2023;9:20:00;5.8612
10/04/2023;9:30:00;5.85176
10/04/2023;9:40:00;5.85082
10/04/2023;9:50:00;5.87061
10/04/2023;10:00:00;5.87787
10/04/2023;10:10:00;5.8823
10/04/2023;10:20:00;5.87696
10/04/2023;10:30:00;5.87724
10/04/2023;10:40:00;5.9073
10/04/2023;10:50:00;5.94953
10/04/2023;11:00:00;5.95454
10/04/2023;11:10:00;5.9355
10/04/2023;11:20:00;5.91454
10/04/2023;11:30:00;5.90684
10/04/2023;11:40:00;5.90306
10/04/2023;11:50:00;5.89626
10/04/2023;12:00:00;5.9076
10/04/2023;12:10:00;5.90983
10/04/2023;12:20:00;5.91612
10/04/2023;12:30:00;5.9493
10/04/2023;12:40:00;5.97601
10/04/2023;12:50:00;5.61223
10/04/2023;13:00:00;4.39875
10/04/2023;13:10:00;2.15082
10/04/2023;13:20:00;1.28469
10/04/2023;13:30:00;1.61531
10/04/2023;13:40:00;1.53696
10/04/2023;13:50:00;2.09784
10/04/2023;14:00:00;3.32595
10/04/2023;14:10:00;3.65453
10/04/2023;14:20:00;3.71227
10/04/2023;14:30:00;3.72215
10/04/2023;14:40:00;3.72404
10/04/2023;14:50:00;3.72549
10/04/2023;15:00:00;3.7326
10/04/2023;15:10:00;3.72814
10/04/2023;15:20:00;3.72392
10/04/2023;15:30:00;3.73719
10/04/2023;15:40:00;3.74296
10/04/2023;15:50:00;3.74449
10/04/2023;16:00:00;3.74474
10/04/2023;16:10:00;3.73954
10/04/2023;16:20:00;3.72909
10/04/2023;16:30:00;3.72485
10/04/2023;16:40:00;3.72289
10/04/2023;16:50:00;3.72766
10/04/2023;17:00:00;3.73813
10/04/2023;17:10:00;3.73837
10/04/2023;17:20:00;3.7407
10/04/2023;17:30:00;3.74156
10/04/2023;17:40:00;3.74242
10/04/2023;17:50:00;3.74181
10/04/2023;18:00:00;3.74122
10/04/2023;18:10:00;3.74108
10/04/2023;18:20:00;3.74124
10/04/2023;18:30:00;3.7439
10/04/2023;18:40:00;3.74149
10/04/2023;18:50:00;3.74255
10/04/2023;19:00:00;3.74104
10/04/2023;19:10:00;3.7388
10/04/2023;19:20:00;3.73681
10/04/2023;19:30:00;3.73051
10/04/2023;19:40:00;3.72641
10/04/2023;19:50:00;3.69194
10/04/2023;20:00:00;3.59522
10/04/2023;20:10:00;3.53805
10/04/2023;20:20:00;3.51021
10/04/2023;20:30:00;3.49815
10/04/2023;20:40:00;3.49185
10/04/2023;20:50:00;3.5026
10/04/2023;21:00:00;3.5769
10/04/2023;21:10:00;3.59684
10/04/2023;21:20:00;3.6078
10/04/2023;21:30:00;3.57826
10/04/2023;21:40:00;3.57783
10/04/2023;21:50:00;3.56817
10/04/2023;22:00:00;3.54847
10/04/2023;22:10:00;3.53761
10/04/2023;22:20:00;3.53007
10/04/2023;22:30:00;3.52356
10/04/2023;22:40:00;3.52237
10/04/2023;22:50:00;3.55089
10/04/2023;23:00:00;3.63616
10/04/2023;23:10:00;3.67425
10/04/2023;23:20:00;3.66706
10/04/2023;23:30:00;3.65336
10/04/2023;23:40:00;3.64857
10/04/2023;23:50:00;3.65533
11/04/2023;0:00:00;3.65993
11/04/2023;0:10:00;3.66337
11/04/2023;0:20:00;3.67273
11/04/2023;0:30:00;3.67967
11/04/2023;0:40:00;3.68564
11/04/2023;0:50:00;3.69073
11/04/2023;1:00:00;3.69301
11/04/2023;1:10:00;3.69361
11/04/2023;1:20:00;3.6929
11/04/2023;1:30:00;3.691
11/04/2023;1:40:00;3.68944
11/04/2023;1:50:00;3.70145
11/04/2023;2:00:00;3.70551
11/04/2023;2:10:00;3.70703
11/04/2023;2:20:00;3.71308
11/04/2023;2:30:00;3.71955
11/04/2023;2:40:00;3.7199
11/04/2023;2:50:00;3.72065
11/04/2023;3:00:00;3.7241
11/04/2023;3:10:00;3.72674
11/04/2023;3:20:00;3.73195
11/04/2023;3:30:00;3.73737
11/04/2023;3:40:00;3.73906
11/04/2023;3:50:00;3.7248
11/04/2023;4:00:00;3.7136
11/04/2023;4:10:00;3.71404
11/04/2023;4:20:00;3.70408
11/04/2023;4:30:00;3.67466
11/04/2023;4:40:00;3.65456
11/04/2023;4:50:00;3.61167
11/04/2023;5:00:00;3.57249
11/04/2023;5:10:00;3.5523
11/04/2023;5:20:00;3.54561
11/04/2023;5:30:00;3.53866
11/04/2023;5:40:00;3.52837
11/04/2023;5:50:00;3.52116
11/04/2023;6:00:00;3.5321
11/04/2023;6:10:00;3.53744
11/04/2023;6:20:00;3.5327
11/04/2023;6:30:00;3.52931
11/04/2023;6:40:00;3.52889
11/04/2023;6:50:00;3.53372
11/04/2023;7:00:00;3.53291
11/04/2023;7:10:00;3.53111
11/04/2023;7:20:00;3.53411
11/04/2023;7:30:00;3.53479
11/04/2023;7:40:00;3.53257
11/04/2023;7:50:00;3.54102
11/04/2023;8:00:00;3.54285
11/04/2023;8:10:00;3.53608
11/04/2023;8:20:00;3.53843
11/04/2023;8:30:00;3.53638
11/04/2023;8:40:00;3.53419
11/04/2023;8:50:00;3.53926
11/04/2023;9:00:00;3.54565
11/04/2023;9:10:00;3.54984
11/04/2023;9:20:00;3.55889
11/04/2023;9:30:00;3.55701
11/04/2023;9:40:00;3.55689
11/04/2023;9:50:00;3.55134
11/04/2023;10:00:00;3.54111
11/04/2023;10:10:00;3.53027
11/04/2023;10:20:00;3.52099
11/04/2023;10:30:00;3.51644
11/04/2023;10:40:00;3.52014
11/04/2023;10:50:00;3.55128
11/04/2023;11:00:00;3.58176
11/04/2023;11:10:00;3.59277
11/04/2023;11:20:00;3.55939
11/04/2023;11:30:00;3.53683
11/04/2023;11:40:00;3.53582
11/04/2023;11:50:00;3.56213
11/04/2023;12:00:00;3.58438
11/04/2023;12:10:00;3.60176
11/04/2023;12:20:00;3.60975
11/04/2023;12:30:00;3.63906
11/04/2023;12:40:00;3.67602
11/04/2023;12:50:00;3.73523
11/04/2023;13:00:00;3.76789
11/04/2023;13:10:00;3.7715
11/04/2023;13:20:00;3.7676
11/04/2023;13:30:00;3.75104
11/04/2023;13:40:00;3.74899
11/04/2023;13:50:00;3.73224
11/04/2023;14:00:00;3.71814
11/04/2023;14:10:00;3.71777
11/04/2023;14:20:00;3.71628
11/04/2023;14:30:00;3.7175
11/04/2023;14:40:00;3.71735
11/04/2023;14:50:00;3.73027
11/04/2023;15:00:00;3.74787
11/04/2023;15:10:00;3.75341
11/04/2023;15:20:00;3.75345
11/04/2023;15:30:00;3.75051
11/04/2023;15:40:00;3.75476
11/04/2023;15:50:00;3.76298
11/04/2023;16:00:00;3.76227
11/04/2023;16:10:00;3.75229
11/04/2023;16:20:00;3.74962
11/04/2023;16:30:00;3.75083
11/04/2023;16:40:00;3.75225
11/04/2023;16:50:00;3.7529
11/04/2023;17:00:00;3.74741
11/04/2023;17:10:00;3.74513
11/04/2023;17:20:00;3.74588
11/04/2023;17:30:00;3.74681
11/04/2023;17:40:00;3.74538
11/04/2023;17:50:00;3.70385
11/04/2023;18:00:00;3.64533
11/04/2023;18:10:00;3.62657
11/04/2023;18:20:00;3.6193
11/04/2023;18:30:00;3.61882
11/04/2023;18:40:00;3.62058
11/04/2023;18:50:00;3.63168
11/04/2023;19:00:00;3.65307
11/04/2023;19:10:00;3.66114
11/04/2023;19:20:00;3.6649
11/04/2023;19:30:00;3.66526
11/04/2023;19:40:00;3.66812
11/04/2023;19:50:00;3.67908
11/04/2023;20:00:00;3.70062
11/04/2023;20:10:00;3.69913
11/04/2023;20:20:00;3.69628
11/04/2023;20:30:00;3.69732
11/04/2023;20:40:00;3.6985
11/04/2023;20:50:00;3.68902
11/04/2023;21:00:00;3.67359
11/04/2023;21:10:00;3.66759
11/04/2023;21:20:00;3.6766
11/04/2023;21:30:00;3.68557
11/04/2023;21:40:00;3.69221
11/04/2023;21:50:00;3.69429
11/04/2023;22:00:00;3.6947
11/04/2023;22:10:00;3.69064
11/04/2023;22:20:00;3.69248
11/04/2023;22:30:00;3.69289
11/04/2023;22:40:00;3.69512
11/04/2023;22:50:00;3.70108
11/04/2023;23:00:00;3.70782
11/04/2023;23:10:00;3.70739
11/04/2023;23:20:00;3.70901
11/04/2023;23:30:00;3.7109
11/04/2023;23:40:00;3.71397
11/04/2023;23:50:00;3.7234
12/04/2023;0:00:00;3.7373
12/04/2023;0:10:00;3.74122
12/04/2023;0:20:00;3.74549
12/04/2023;0:30:00;3.74634
12/04/2023;0:40:00;3.74943
12/04/2023;0:50:00;3.76224
12/04/2023;1:00:00;3.77087
12/04/2023;1:10:00;3.7772
12/04/2023;1:20:00;3.78151
12/04/2023;1:30:00;3.78319
12/04/2023;1:40:00;3.7845
12/04/2023;1:50:00;3.79142
12/04/2023;2:00:00;3.79717
12/04/2023;2:10:00;3.80108
12/04/2023;2:20:00;3.80793
12/04/2023;2:30:00;3.81576
12/04/2023;2:40:00;3.8149
12/04/2023;2:50:00;3.80755
12/04/2023;3:00:00;3.80485
12/04/2023;3:10:00;3.80385
12/04/2023;3:20:00;3.80534
12/04/2023;3:30:00;3.80531
12/04/2023;3:40:00;3.80277
12/04/2023;3:50:00;3.78404
12/04/2023;4:00:00;3.76784
12/04/2023;4:10:00;3.76199
12/04/2023;4:20:00;3.74781
12/04/2023;4:30:00;3.71877
12/04/2023;4:40:00;4.43832
12/04/2023;4:50:00;4.98351
12/04/2023;5:00:00;5.15301
12/04/2023;5:10:00;5.21699
12/04/2023;5:20:00;5.26836
12/04/2023;5:30:00;5.29056
12/04/2023;5:40:00;5.2945
12/04/2023;5:50:00;5.2781
12/04/2023;6:00:00;5.27122
12/04/2023;6:10:00;5.27866
12/04/2023;6:20:00;5.29997
12/04/2023;6:30:00;5.30784
12/04/2023;6:40:00;5.31022
12/04/2023;6:50:00;5.31388
12/04/2023;7:00:00;5.31925
12/04/2023;7:10:00;5.32684
12/04/2023;7:20:00;5.33486
12/04/2023;7:30:00;5.33982
12/04/2023;7:40:00;5.3356
12/04/2023;7:50:00;5.32803
12/04/2023;8:00:00;5.32066
12/04/2023;8:10:00;5.3197
12/04/2023;8:20:00;5.30679
12/04/2023;8:30:00;5.29529
12/04/2023;8:40:00;5.29298
12/04/2023;8:50:00;5.26766
12/04/2023;9:00:00;5.23975
12/04/2023;9:10:00;5.23237
12/04/2023;9:20:00;5.24241
12/04/2023;9:30:00;5.25615
12/04/2023;9:40:00;5.26526
12/04/2023;9:50:00;5.26213
12/04/2023;10:00:00;5.25225
12/04/2023;10:10:00;5.24709
12/04/2023;10:20:00;5.23462
12/04/2023;10:30:00;5.23157
12/04/2023;10:40:00;5.2423
12/04/2023;10:50:00;5.28813
12/04/2023;11:00:00;5.32925
12/04/2023;11:10:00;5.34283
12/04/2023;11:20:00;5.31701
12/04/2023;11:30:00;5.3082
12/04/2023;11:40:00;5.31352
12/04/2023;11:50:00;5.33705
12/04/2023;12:00:00;5.34671
12/04/2023;12:10:00;5.35209
12/04/2023;12:20:00;5.36684
12/04/2023;12:30:00;5.38264
12/04/2023;12:40:00;5.3928
12/04/2023;12:50:00;5.39545
12/04/2023;13:00:00;5.41294
12/04/2023;13:10:00;5.32867
12/04/2023;13:20:00;4.56012
12/04/2023;13:30:00;4.16077
12/04/2023;13:40:00;3.9753
12/04/2023;13:50:00;3.92278
12/04/2023;14:00:00;3.89538
12/04/2023;14:10:00;3.87477
12/04/2023;14:20:00;3.86097
12/04/2023;14:30:00;3.85352
12/04/2023;14:40:00;3.84594
12/04/2023;14:50:00;3.82182
12/04/2023;15:00:00;3.78938
12/04/2023;15:10:00;3.76888
12/04/2023;15:20:00;3.76078
12/04/2023;15:30:00;3.75881
12/04/2023;15:40:00;3.75602
12/04/2023;15:50:00;3.74765
12/04/2023;16:00:00;3.73944
12/04/2023;16:10:00;3.7328
12/04/2023;16:20:00;3.73229
12/04/2023;16:30:00;3.72789
12/04/2023;16:40:00;3.72592
12/04/2023;16:50:00;3.72684
12/04/2023;17:00:00;3.73232
12/04/2023;17:10:00;3.73576
12/04/2023;17:20:00;3.75552
12/04/2023;17:30:00;3.77397
12/04/2023;17:40:00;3.77759
12/04/2023;17:50:00;3.7965
12/04/2023;18:00:00;3.81745
12/04/2023;18:10:00;3.82666
12/04/2023;18:20:00;3.83239
12/04/2023;18:30:00;3.83861
12/04/2023;18:40:00;3.84188
12/04/2023;18:50:00;3.84461
12/04/2023;19:00:00;3.84446
12/04/2023;19:10:00;3.8418
12/04/2023;19:20:00;3.83503
12/04/2023;19:30:00;3.82392
12/04/2023;19:40:00;3.81564
12/04/2023;19:50:00;3.78547
12/04/2023;20:00:00;3.7564
12/04/2023;20:10:00;3.74052
12/04/2023;20:20:00;3.73372
12/04/2023;20:30:00;3.72892
12/04/2023;20:40:00;3.72624
12/04/2023;20:50:00;3.71453
12/04/2023;21:00:00;3.69184
12/04/2023;21:10:00;3.68031
12/04/2023;21:20:00;3.67232
12/04/2023;21:30:00;3.68453
12/04/2023;21:40:00;3.69468
12/04/2023;21:50:00;3.69337
12/04/2023;22:00:00;3.69047
12/04/2023;22:10:00;3.68581
12/04/2023;22:20:00;3.65659
12/04/2023;22:30:00;3.62994
12/04/2023;22:40:00;3.61361
12/04/2023;22:50:00;3.61614
12/04/2023;23:00:00;3.6222
12/04/2023;23:10:00;3.62531
12/04/2023;23:20:00;3.62678
12/04/2023;23:30:00;3.62868
12/04/2023;23:40:00;3.63152
12/04/2023;23:50:00;3.63264
13/04/2023;0:00:00;3.62734
13/04/2023;0:10:00;3.6276
13/04/2023;0:20:00;3.64457
13/04/2023;0:30:00;3.65597
13/04/2023;0:40:00;3.65919
13/04/2023;0:50:00;3.65583
13/04/2023;1:00:00;3.65621
13/04/2023;1:10:00;3.65918
13/04/2023;1:20:00;3.66313
13/04/2023;1:30:00;3.66591
13/04/2023;1:40:00;3.66812
13/04/2023;1:50:00;3.67856
13/04/2023;2:00:00;3.6864
13/04/2023;2:10:00;3.69113
13/04/2023;2:20:00;3.70052
13/04/2023;2:30:00;3.70574
13/04/2023;2:40:00;3.70636
13/04/2023;2:50:00;3.69983
13/04/2023;3:00:00;3.12301
13/04/2023;3:10:00;2.02467
13/04/2023;3:20:00;2.9451
13/04/2023;3:30:00;4.31158
13/04/2023;3:40:00;5.19406
13/04/2023;3:50:00;5.5178
13/04/2023;4:00:00;5.6299
13/04/2023;4:10:00;5.67362
13/04/2023;4:20:00;5.69345
13/04/2023;4:30:00;5.70237
13/04/2023;4:40:00;5.69022
13/04/2023;4:50:00;5.65167
13/04/2023;5:00:00;5.6441
13/04/2023;5:10:00;5.67589
13/04/2023;5:20:00;5.71374
13/04/2023;5:30:00;5.72267
13/04/2023;5:40:00;5.71529
13/04/2023;5:50:00;5.70956
13/04/2023;6:00:00;5.70745
13/04/2023;6:10:00;5.69959
13/04/2023;6:20:00;5.67582
13/04/2023;6:30:00;5.67431
13/04/2023;6:40:00;5.68284
13/04/2023;6:50:00;5.72526
13/04/2023;7:00:00;5.74488
13/04/2023;7:10:00;5.75133
13/04/2023;7:20:00;5.74002
13/04/2023;7:30:00;5.73611
13/04/2023;7:40:00;5.73587
13/04/2023;7:50:00;5.73189
13/04/2023;8:00:00;5.7279
13/04/2023;8:10:00;5.72622
13/04/2023;8:20:00;5.72635
13/04/2023;8:30:00;5.71917
13/04/2023;8:40:00;5.7263
13/04/2023;8:50:00;5.75761
13/04/2023;9:00:00;5.77212
13/04/2023;9:10:00;5.77917
13/04/2023;9:20:00;5.7661
13/04/2023;9:30:00;5.75813
13/04/2023;9:40:00;5.76078
13/04/2023;9:50:00;5.76279
13/04/2023;10:00:00;5.75639
13/04/2023;10:10:00;5.74589
13/04/2023;10:20:00;5.72212
13/04/2023;10:30:00;5.72068
13/04/2023;10:40:00;5.72068
13/04/2023;10:50:00;5.72984
13/04/2023;11:00:00;5.72516
13/04/2023;11:10:00;5.72993
13/04/2023;11:20:00;5.73203
13/04/2023;11:30:00;5.70159
13/04/2023;11:40:00;5.67635
13/04/2023;11:50:00;5.66777
13/04/2023;12:00:00;5.66509
13/04/2023;12:10:00;5.66311
13/04/2023;12:20:00;5.65756
13/04/2023;12:30:00;5.66927
13/04/2023;12:40:00;5.6661
13/04/2023;12:50:00;5.66739
13/04/2023;13:00:00;5.69391
